text,label
"We had three reservations from the Bellagio Hotel to the Las Vegas aiport. The service was fine as the car showed up on time, was clean and the driver was courteous. It was not until my mother checked her credit card statement a few days later she noticed an additional charge for 2,176 from CLS Transportation. My mom emailed back and forth with Christina a few times, and she was unapologetic and offered no explanation as to how her card was overcharged by more than 2000. Eventually the money was refunded, but we still have no idea why we were overcharged by so much. We didn't find the service to be at all cost effective either. We were heading to the aiport during a busy time on a busy weekend which was why we arranged for the cars instead of just taking taxis. We had three separate cars going the 15 minutes from the Bellagio to the airpor that cost 90, 61 and 71 respectively.",1
"I wish I was exaggerating. I'm usually a very passive person, and a push over. But this post office, its attendants, and it's carriers have caused me, my family, and my neighborhood so much grief over the past year. I always looked at post office employees as respectable, reliable people. But because of the gross negligent and disastrous mistakes,their poor apathetic and rude attitudes on every possible experience, that image is tarnished. I see criminals. I dread the idea if anything sensitive or important passing through their hands. How can a place so corrupt get away with what they do. I hope that others will come forward as well and join me in reporting them to the Us postal service corporate office headquarters. So many other things in life to be vigilant about. The mail does not need to be in that list. They should be ashamed.",1
Same experience I had with Koraku at Primm Valley. The food here was totally inedible and ridiculously pricey. Everything is double from the price at L.A but the quality is ten times worse than any Sam Woo or equivalent at L.A. The lunch special char siu with rice was a joke. It tasted and looked like the char siu from Manchus Wok or Chinatown Express with red purple dye penetrated down into the interior of the pork . The color of the interior was dark instead of white that a good char siu pork supposed to be. I feel sorry for the local Chinese who have to come to this place to satisfy their need for comfort food. Honestly the quality of this place cannot survive in bay area or southern California at any moment. Whoever doing the cooking in kitchen must be those unwanted from California who have to make its way to Vegas to make ends meet.,1
"This place has ruin its reputation faster than Tiger Woods. When I came here a while back, I remember reviews being positive but I had my doubts. n nAfter tasting the pho, I knew I had good reasons to be doubtful. The broth and noodles were flavorless. The only saving grace was the rest of the ingredients were acceptable and my Pho did come out hot. n nThe only way you can have worse service than an Asian restaurant is not even executing the simplest request. I asked the water 3 times till I finally got my first cup of water. Water or some other drink should be given when you sit down with your menu. The waiter just couldn't remember a cup of water, and there was only 2 other small groups in the restaurant. I'm surprised he actually got the right order. n nThere are a bunch of other places on Spring Mountain, try one of those instead.",1
"I was excited to see a new home cooking restaurant open in S. Chandler, as we need something that is affordable and not a chain. This restaurant is in the old Native New Yorker spot in the Safeway center. n nI first ordered the chicken pot pie, which was marked as a specialty, but I was informed that ""they weren't serving that yet. "" Instead I selected the chicken fried steak. The portions were large, but the meat patties were frozen, not fresh, and had some weird seasoning that I didn't care for. I would say it's on par with Denny's, and not something I was happy paying 9.50 for. n nFor dessert I selected the French Silk pie, which they were also out of. The German chocolate pie had a beautiful meringue top and was very good. n nI'd go back for a slice of pie, but won't be eating a meal there again.",1
"Since this cafe is open 24 hours, we ended up here after trying to hit up club Mix. There was no wait for a table, thank goodness, and the server took our order right away. Food came in a timely manner, and yes, it was definitely tasty. We ordered cheeseburgers and club sandwiches with fries. Manager on duty came over to the table and harassed us a little bit, saying we had to keep it down because we were too loud. OK really? There were only 4 of us, and there were bigger parties sitting around us being way louder! WTF? She came back a second time to be a jerk just because one of us had asked for mayonnaise, not knowing it was right in front of him. I don't know, maybe she thought he was being a smart ass about it? Whatever. Totally rude and unprofessional. Our server was GREAT and even though his boss was a d we left him with a good tip.",1
"Wow. Thanks to my father I was able to find this hidden treasure. I love good Mexican food and the meal started out strong with great chips and salsa and guac. Service was good and one of the few bright spots. Then it was downhill. Food came out so fast and the meats lacked flavor or the ability to chew without hurting your jaw. Normally we take leftovers but I didn't want to put myself through any more pain. Just like a std, bad food goes home with you too and boy did it ever. Listening to the symphony coming out of my dear little brothers butt was music to my ears. I felt like I gave birth as I sat down on the porcelain praying that this would end. I feel bad because it does have potential, just needs to combine its service to it food. Fresh is important even at low prices. I woke up this morning with a hangover but ended the day with excrutiating indigestion.",1
"And shame on me for letting them ""not show up "" twice. I missed 4 hours of work total sitting home waiting 3 hours the first time and 1 hour the second time . n nAfter the first time July , the owner Carrie , apologized up and down once I finally got a hold of her , put me on the schedule for another day August and said ""I will personally be there to do your house and will call and confirm the day before. "" n nWell, I should have known when I didn't get the confirmation call and I couldn't reach her the day before. But, I waited home anyway. n nI'm so furious. Living Social is working to resolve the problem and hopefully I can get some kind of credit. I hope everyone on these reviews has contacted them so they have records of the problem. n nP.S. The day before my first appointment I also received a ""redeemed "" message and ""How did it go? "" Unbelievable.",1
"This review is based on a selling experience I had just yesterday. I brought in name brand jeans, dresses, jackets, tops and shoes that were never worn most of the clothing wasn't worn either, or very gently used . I don't know who these ""buyers "" think they are, but they are extremely rude and picky to the point of why bother asking people to bring clothes in?! A brand new White House Black Market dress, never worn was turned away because, ""We have so many dresses already, we have to make a profit somehow. "" mind you on the phone they specifically asked for DRESSES Its surprising to see how they can make a profit, seeing that most everything in there is ugly, old, and sometimes smelly! To tout yourself as a ""high end boutique thrift store "" is quite frankly a misnomer and a joke. I'm sorry if I was not hip enough to sell there, but just down the street at Trend Traders I was.",1
"We went there on Sunday night. We usually love going to Westgate Center to get a drink and appetizer and window shop a bit before going to the movies. I could not believe how disgusting that place was. The bathroom was so gross! Toilet paper all over the floors, and the mirrors looked like they had not been cleaned in a long time! No paper towels to dry your hands, either. I had to go out to the popcorn area for paper towels! The butter stations were just as bad! They had not been wiped down at all. There was food oil all over the place. I mean, seriously, we are talking a Sunday night when it was dead in there! Employees were standing around talking to each other! I was so turned off by the mess, that I will avoid going to that theatre again. It's a shame, since that is a nice area, with good restaurants and shopping.",1
