text,label
"Same as the reviews before me very disappointed. I had purchased a Living Social after being impressed with Jones' website. Unfortunately, her customer service was horrible we never got a chance to see the same quality photos that are displayed on her website. She cancelled, she didn't return calls, she didn't return emails, or texts. She lacked common courtesy. to the point I wondered if she was just ""screwing "" with me? I don't think I've received worse service in the online shopping era? Where most legitimate businesses depend on positive feedback, it was obvious that she did not care. I expected quality pictures, I got disrespected.",1
"I wish we would've just gone to our old standby Tamba which was not even a block from the hotel, but the wife who NEVER wants to try anything new wanted to try a new Indian restaurant. The service was somewhat inattentive. We had hot supposedly Chai tea, but no one brought out any kind of sweetener until we requested some. I should've had a nice cold Taj Mahal beer. The food was just fair with the standout being the malai kofta. The tandoori mixed grill lamb and swordfish and saag paneer were pretty bland. I've had way better food back home in Maryland. They spoiled me rotten apparently. Next time we're in Vegas and want Indian we know where NOT to go.",1
"You are more likely to find an abandoned poopy diaper in the corner of a dressing room here than something actually worth buying. Back in the day, this used to be THE place to find awesome vintage tees and dresses in Vegas, but now it's just overpriced, lame shit absolutely nothing is vintage, all the potentially valuable stuff is sold to dealers, and none of it is properly inspected for damage before being put on the racks. A lame waste of time unless you are looking for a six year old 10 BCBG top with yellow armpit stains, or a used cum stained nighty that's right folks, they have an entire lingerie section full of USED UNDERWEAR . This place is just one big abandoned poopy diaper.",1
"Ok breakfast not so much my toast must have been toasted and then sat for twenty minutes while they made my breakfast the home fries are cut up French fries I ordered the skillet with peppers onions and sausage when it came out 20 plus minutes later not overly hot no eggs I guess it doesn't come with eggs. My wife had the egg sandwich which she said was ok when it was time to pay I gave the server 20 dollar bill on a 16 dollar tab she said thank you and never came back with my change so I could decide on the tip it would have probley been 2 dollars not 4 . Consistency people like I said in my last review good wings beer and salad, breakfast jury's still out",1
"Terrible experience. Horrible service. I know it's New Years Eve, and we had a reservation for 8 00pm. We were sat at 8 05. It's now 9 35 and we have only received our drinks. Other tables that were seated after us are eating. The manager came over and said there was a miscommunication between the hostess and the server and then he walked away. Bullshit! I'll never return here again. If I knew we could eat at another restaurant this evening, I'd walk out. POOR MANAGEMENT. n nUPDATE After 2 hours, and not even a second round of drinks, we DID walk out. Now eating at Chili's. Great service here.",1
"I had one of the worst experiences as a customer at this establishment. I was looking forward to enjoying Sunday football after my husband told me what a great time he had last year. Once we arrived we were greeted by hostile and visibly stressed hostesses. The seating system is HEAVILY flawed, there is no reason that a Vegas establishment has not figured out an efficient manner in which to service guests. The servers were all passive aggressively hostile as well. They have a 50 minimum per customer and treat you like you like they could care less whether you are satisfied or not. I will NEVER return and would recommend that you take your business elsewhere.",1
"The room was completely out dated way over priced. I could have stayed in a much more modern two room suite for the same price elsewhere. The tv was pathetically old, the shower was made for a midget I am just over 6 feet tall it hit my shoulders , and to top it all off they turned the water off on me for a couple of hours one day! n nThey were apparently working on the wing they put me in because there was a lot loud noises all week long. n nFor the inconvenience they offered me 15 off my NEXT stay but rest assured I will not be staying there again. I'd rather stay at Treasure Island or Planet Hollywood Westgate.",1
"Well along with the others, I don't have much good to say. Parking if course is crappy, but could be much worse. Not sure what we got for the admission. All the four was pretty overpriced along with drinks. All activities cost extra. We got there at 5 45 and every vendor our kids went up to were out of candy already. 4000 lbs, it says on the website? Gone in an hour? Hmm. Also very crowded and the damn people that think they need to bring a stroller the size of a SUV, can kiss my ass. I can't count how many times I was run into. Made an amusement park on a holiday weekend look pleasant. Won't be back.",1
"SAVE YOUR MONEY HONEY! n nFor 3 people we spent 95 all to look at computer screens? Ok you start off with a crime scene and then you go from computer to computer to ""Solve the case. "" which could have been a fun concept if it weren't for the fact that its programmed to solve it for you. OK fun right. n nSo basically all you do is go from one computer station to another click a mouse and boom that's your ""CSI Experience "" The kicker is you get a diploma afterwards which is an EXTRA 5.95 nope they couldn't include that piece of paper in the 95 they initially charged. n nRIP OFF n nMe id rather watch paint dry.",1
"You have to sign a waiver when you register, stating you will not sell drugs or prostitue yourself out of the hotel room. Wow. n nKilled a roach by the bed, another in the bathroom. n nThere were what looked like bloodstains on the wall, some kind of fungus hanging out of the faucet in the bathroom sink, pubic hairs on the tile in the shower, and a USED bar of soap still in the shower. n nThe air conditioning unit on the wall wasn't fitted properly we could see through it out into the parking lot while lying in bed. It made oven knobs for dials. n nThe curtains were tied back with trash can liners. n nHorrific experience.",1
"The food was ok but the service was terrible. We went around 2 30pm and the place was dead. So you would think we would have attentive service, but no. Also we told them we had never been there before. So we were surprised when the service was so bad. After we got our food we hardly ever saw our waitress. I never even had my water refilled. The when we left the hostess and other worker she was talking to didn't even turn to tell us anything when we left. Not a good way to get us to come back. nThe only reason I gave it two stars was because the food was pretty good. A little expensive for the generic Chinese lunch specials.",1
"Their website pretty clearly states they prefer appointments to walk ins. So I call up to set up a consultation appointment with EZ, and the guy who answers my phone says, ""Um, you have to come in to talk to someone. "" n n ""Wait, I have to come in to set up an appointment? "" n n ""Um, yeah. "" n nSo they want appointments but won't schedule appointments over the phone. I don't know how anyone else feels about that, but I don't have the time nor patience to play guessing games about how and who I need to speak to just to set up a CONSULTATION appointment. It was enough to make me seek another shop.",1
