text,label
Just spent two nights at the Rio Hotel and Casino and only have ONE COMPLAINT the POOL CLOSES AT 5PM. Why? The weather is so nice.,2
"Ive driven by this place a few times, being from Chicago, im very big on Mediterranean food and being new to the area, i was excited. So I stopped in, at first impression the place seems very nice, clean, chairs are great. I get to the cashier, place goes down a few notches, she wasnt nice or friendly at all, completely dulled the first impression of the restaurant. After a few questions I made of the menu, she finally decided to tell me the special which was lamb. yaaay, I love lamb. I asked about the price. she had no clue, after typing a few things she finally told me it was 12. She told me that it came with a side, I said ok waiting for her to ask what my side would be. she continued to type and never asked. I finally told her what I wanted and was instructed to sit and wait. after a few minutes maybe 5, not a good sign my food was ready. I got in the car and my food smelled SOOOO good, i couldnt wait to get back to the office and have my lunch. WHAT A DISSAPOINTMENT. The rice BLAND, the meat was BLAND and dry, the salad was horrible. the only good things about the plate. the pita bread, some cauliflower thing and my tabouli salad. They have potential, I think a new cashier and a new chef and they might really be in bussiness. I might come back in again if theres nothing else available.",1
Hops has become my favorite lunch place. They have a bottomless potato soup and salad that is to die for. Combine it with a beer and you're set to go!,2
"Copper is an Indian restaurant located in a former home on East Blvd, as apparently all restaurants on East Blvd were constructed in this manner. Recently I was in the mood for great Indian cuisine but did not have any desire to sit in a restaurant. So, having heard mostly positive things about Copper, I made the decision to place an order for pick up. n nFood I ordered the Khoya Malai Maans which consisted of chunks of lamb in a red curry sauce w whole toasted spices. This was accompanied with a pan of basmati rice. I also ordered the Plain Naan buttered and the Saffron, Almond, Paneer Kulcha. This along w a chicken curry dish for my g f came out to be about 50, which I thought to be extremely expensive. Maybe I have just been spoiled by the India Garden in Pittsburgh, PA near the University of Pitt http www.indiagarden.net that offers 50 dine in dinners every night after 11 PM or maybe this was just freakin' expensive! Anyway, being that this was so pricey I expected to be blown away. I was not. While the g f's chicken dish was tasty and well made, my dish consisted of diced lamb that was on the tough side. The spices of the dish were great but tough lamb is something a good Indian restaurant should never have on your plate. The naan was ""okay "" and the Kulcha was tasteless. I was left pretty disappointed. n nService Order was taken promptly over the phone and there were no errors w what I had ordered. n nOverall With this experience, I now cannot wait until Thanksgiving week to head over to the Oakland area of Pittsburgh, sit down, and order some very tasty Indian food. I hope I do not get arrested while there because I now realize the place in Pittsburgh has a steal of a meal. n nPS I will provide a review of Indian Garden while there a month from now.",1
They've got a great 2 for 1999 special food is good good BBQ and the special easily will fill you up and to pay for that price you wil most definitely come back for more,2
"I was in the area looking to kill sometime and grab a quick bite. When i stopped in and the place looked cute! Clean, nice staff, and the Menu looked pretty good. i ordered the veggie souvlaki, and For 8 i would have expected more veggies than taziki sauce. It was basically dipping pita bread in taziki sauce and have maybe a small handful of chopped up veggies. I wont be coming back for the meal i had.",1
"Most pathetic food. If I am sitting at the restaurant and posting this review, you can imagine how bad the food is. You can smell oil while eating. No variety in food. We went seeing the reviews on yelp, but guessing things have changed. Worst Indian food. No recommended at all.",1
"I now know why Ethiopians are so skinny, their food is gross and a huge pain in the ass to eat. I wouldn't eat it either if it was all I had. The whole eating with your hands might be quaint for some folk, I just find it welfare and cheap. Call me crazy, but I enjoy a utensil now and then. I say to the folk of Ethiopia ""treat yoself get some forks "". n nAll in all I'd say that's as close to Ethiopia as I hope to ever come, and the next time someone recommends this restaurant or type of food, it will serve as grounds to immediately never speak to them again and put a horrible curse on their sad existence.",1
"This is our second time coming here. We are so disappointed at the service this time. We were here during lunch time. A lot of plates were empty and they were holding the food on purpose. They wouldn't bring out the food even though it was ready and customers were asking for it. When some food came out, it would be gone in second. Unless you are willing to stand in front of the buffet for a long time, you will not be able to get a lot of food. The quality of the food is so so and certainly is not worth the 24 for lunch.",1
"Outstanding Middles Eastern Food.Plain Simple. n nOmar is my favorite server as he is as friendly and energetic as they come. The food will take a little bit longer to come out then a ""corporate "" joint where the food is cooked by monkeys. So be patient and you will be rewarded. n nOn this recent visit we enjoyed the chicken schwarma plate and the kebab sampler aka The Ali Baba Plate. Lamb is delicious and on the mild side.full of flavor yet more subtle to accommodate american taste buds. n nOn the way out we picked up fresh pita bread and some Afghanistan style flat bread, which made excellent pizza's the next day. n nI LOVE THIS PLACE. Omar is the best!",2
"Buyer beware.you get what you pay for. They did a great job laundering my dress shirts, but when I brought in three pairs of slacks to hem, they did a horrible job and refused to own up to their mistakes. I had to take my slacks back to them three times and they STILL couldn't get the job done right. I finally told them I wanted my money back and I'll go elsewhere to get my slacks hemmed right. I'm sorry.what was that? You can't refund my money? I've given you three different occasions to hem my slacks right and they're STILL not correct.and you can't refund my money? OK.fine. I'll make sure to publicize your lack of customer service. My fellow Yelpers.you've been warned.",1
"We got the one bedroom suite. It was very spacious. You can fit a lot of people in the living room if you want to cut down on costs. The full kitchen is useful, especially the microwave. n The projector on the black out window shade is awesome. I just wished there was a DVD Bluray player connected. nBathroom and shower is nice. n nService was good. The security checking for room cards at the elevators 24 hours was a bit inconvenient. Maybe having it 10 00pm til 6 00am or something would be better. If you're carrying a bunch of things in your hand, it's a pain to pull out your card. nThe walk to the building from the strip is kind of far, but at least you're inside the mall n nI would definitely stay here again with a big group",2
Excellent habanero salsa. I've only experienced S L for bar food and drinks. Service was very polite. Nice clean place.,2
"Now. normally, I wouldn't review an urgent care or something. but my experience here was pretty good, so I figured I'd take a moment to give a shoutout to my neighborhood urgent care. n nMinor medical problem. not something I'd see my gp for, but something I needed a quick look at. Set up an appointment online. super convenient. I had kind of a minor weird insurance situation and the staff was super helpful. I wasn't kept waiting long and the doc seemed totally competent. n nHopefully, I won't have to go there again I've got a good doctor and whatnot but it totally exceeded expectation. n nThen I got a hotdog next door.",2
"If I could give more than 5 stars I would! Jeremy was awesome and made our Las Vegas trip the most memorable ever. We had a group of 7 people and of course we all had different opinions on what to do and when and how much to spend. I emailed a few other companies along with this one and out of all of them Jeremy was the most helpful, was constantly emailing back when I emailed him or text him, didn't seem to mind when I asked a million times to requote and had the best price. He delivered exactly what he said he would, was on time even when we were late, and was very patient . I can't thank him enough for helping us have the best Las Vegas trip ever. We will definitely use his services from now on. I used a different company before and I am glad they never returned my call which forced me to look elsewhere and find Jeremy. Thank you!",2
"Ontrac is horrible, I had a package delivered to my daughters house, she lives in a gated community and although they had phone numbers for herself and I they kept saying they could not delivery because they did not have the gate code. I called and they verified the gate code without assistance from me.so ask yourself, why did they not deliver? The next day, they stated they delivered the package however, my daughter did not get it, when they called the driver he said he delivered it to the first house on the left. I laughed and asked if he stated the address or just location it was just location. Two days later I get a call from the supervisor, they found the package, the driver left it at the first house on the left of the subdivision.hmmm I have to wonder if this driver knows why there are number on houses. If you use ontract, your package will certainly end up lost or it will be delivered to a complete strangers home. We were lucky the people left the package knowing it was an error, most people would not be that honest. To bad there is not a zero or minus five stars, this company is the worst!",1
"This place makes me angry. I've been here every month for the past five months.actually, it may be six. I've lost count. Anywho, I did buy my tires here along with the warranty. Every month my low tire indicator light comes on. Sometimes they try to convince me it has only to do with the weather, but assure me they will check everything out. Needless to say, every time they find something wrong with the SAME tire and proceed to ""fix "" it. And each month they PROMISE that it's fixed and I will NOT be in next month. Today I absolutely had it and told them I wanted a new tire and I got one the only reason they do not get one star . n nFor the most part, everybody here is friendly. Once I did wear a race shirt that says, ""Strip at Night "" on it it's referring to a marathon on the Las Vegas strip, which takes place at night and two workers at the register were snickering while one said, ""I like your shirt "". Felt like I was in high school again. Whatever, just fix my damn tire. n nI live within walking distance so I always drop my car off and ask them to call me when they are finished. Most of the time they don't call. n nNow for my absolute favorite story! Today I received a call about ten minutes after I dropped it off. The guy said my car would not start. I told him that you have to step on the brake and then push the start button. He snidely commented that he already did that ""AT LEAST 50 TIMES "". I thought he or his coworkers would know that so I understood if he felt slightly insulted. I told him I would come by later that afternoon with a friend who knew more about cars than me. n nI went to pick up my car, got inside, put the key in the ignition, put my foot on the brake, and pushed ""START "". Ummm it started right up. I saw the guy who was helping me earlier and I told him it started. He looked shocked and asked me how I did it. PERHAPS there was something that prevented it from starting four hours earlier.but I haven't ever had any problems with my car not starting and I think it was user error. n nI've gone to Discount Tire locations in the past and not had this problem. I will be moving on to another location after this! I'm sure they are just as relieved to hear that as I am saying it.",1
"I go here often because it is close by. It is by far NOT my favorite location. The staff is friendly and all that. BUT what is the deal with paper.I am NEVER given a napkin when I order food. It is now. a game for me.I order. If I do not get a napkin I absolutely do not tip. I think tipping a drive thru for a basic item is ridiculous anyway.but when you cannot give me a napkin, FORGET IT. Another paper issue.receipts wth don't you offer a receipt for every order? I pay cash. For a period of time I was in a situation where I could submit my receipts for reimbursement, I hate having to remember to ask for a receipt. I lost quite a bit of money because of this. I called their corporate.and know that there was no order from above to withhold receipts and napkins. Its the little things that can be so annoying or make someone's day. Smile and give someone ordering a food item a friggen napkin. Is that tooo much to ask? FYI.this napkin withholding occurs morning noon night.",1
"Guys. You charge .99 for one donut but 5.99 for a half dozen. C'mon fix the sign. I have brought this before on premise but the argued the sign wasn't wrong, but inside it's still 5.99. fix the sign.",1
"Keeping this short and sweet because I'm not a fan of tapas. n nSelection here was great. Food was inventive and nicely displayed upon arrival. For the most part, service was quick on our initial order, but then very slow on our order additions. We had to remind them multiple times about orders already placed. n nI didn't really like the type of people this place attracted either, but you'll be fine if you live in Las Vegas but wished you lived in Los Angeles. That is not at the fault of the restaurant, but still a factor in my dining experience. I didn't think the final bill reflective the quality or amount of food we received, but then again, I don't get tapas. n nAlso, we found a giant hair in one of our dishes. I understand no one is going to die from a hair, but at the price you're paying for a tiny dish, I except a little more attentiveness to cleanliness.",1
"I really wanted to like this place. Due to poor service and overpriced entrees, they only get 2 stars. We ordered the black bean fritters with avocado dip, the pulled pork, the Cuban style steak and flan for dessert. It was just ""ok. "" The food alone was at least 3 stars however, in my opinion the price was too expensive for the quality of their food. If I'm going to pay 30 for my meal, I want to at least sit on a non patio plastic chair. n nOn to the service . . . the whole time, we wished we had the other waiter. He seemed happy to work there and was so informative to his customers. Our server was more concerned about pushing us to order more food that she decided to slack on her waitressing abilities i.e. refilling water . She would say subtle things to make us feel like we were not ordering enough, such as ""that's it! just one dessert?, "" ""any other appetizer?, "" ""are you sure you don't want a sangria? "" These weren't said with a smile either. She was worried about her tip amount, and she should be after how she treated us. Needless to say, I would have given them 1 star but the food made up for it. n nI think I'll try some place else for my Cuban fix.",1
My family absolutely loves this place! The owner's and the employees are super friendly. They always have a great variety of fro yo available and a nice mix of toppings. n nThe frequent customer card is great! We are forever getting free yogurts because we go there so much. n nMy favorite at Poppy's? Cheesecake yogurt with granola and chocolate chips absolutely delicious!,2
"In honor of the Steelers winning their sixth Super Bowl, and for my own getting nostalgic about Pittsburgh purposes, I'll write a bit about Station Square. This is where you would take tourists in Pittsburgh, if Pittsburgh ever warranted tourists. But what's interesting about it is that it's still attractive to locals. Unexpected, but true. n nWhy is that? n nBecause it has everything a local yinzer might want from a ""night out on the 'tahn. "" By day, it's a family friendly shopping center, with plenty of shops selling mediocre products, a great Steelers store so you can buy your baby's first Terrible Towel , an outpost of Dave and Andy's awesome ice cream, and a view of the actually impressive skyline, right off the Mon monangahela river. By night, it's got everything else you need Bars Louie, Hard Rock, and Hooters , Restaurants the Grand Concourse is an awesome historic place an old train station , and a comedy club. It's also got great public transit if you take the T or the PAT buses, or even the inclines. n nOn a rare sunny day, Station Square really gives you a sense of Pittsburgh's soul. Simple, blue collar, and kinda great.",2
"Best. Mexican. In. Phoenix. n nHaving grown up in LA, I've had a lot of Mexican food. I was impressed with Phoenix's abundant Mexican offerings, but none stood out as spectacular excepting Barrio Cafe, which I don't consider a traditional ""Mexican Restaurant "" . I was advised by nearly everyone I asked to go check out Dos Molinos, so I did, and it was good. fiery good. n nAnd I don't mean that metaphorically Dos Molinos is the kind of place that doesn't ask you ""how spicy? "" They just bring you your dish, and it's unabashedly spicy, the way it was meant to be, and I can't imagine they could consider doing it any other way. n nAll of us were spicy veterans having all ordered the level 10 spice level at insert any ethnic restaurant name here , and we were all sweating. Bullets. n nI had the Red Chili Enchilada combo plate, and the enchilada's were fantastic. It was the THICK handmade corn tortillas, combined with the shamelessly spicy red chili sauce on top. All the sides were terrific the beans had a kick of their own . n nTheir margarita was also pretty ridiculously large, and tasty. n nDos Molinos is my go to Mexican joint in Phoenix now.",2
I have never been more disappointed in my LIFE! my first experience was so amazing I am now this thinking I imagined the the whole thing. We were a party of 7 with reservations and we were completely forgotten about. yes forgotten. I guess other dinners were more deserving of our food. After 2 hours of being nice and waiting we all snapped and were ready to go. Our imcompentent waiter seemed surprised when we said we were tired of waiting of.REALLY?! if he had done his job we would have spent a fortune on alcohol while waiting but he didn't do that right either. The only good thing he did was tell the manager we were leaving who had enough common sense to stop by and did comp what we did get while waiting. We left and the tip is we should have gone somewhere else. The hubby wanted to stop later in the week for a drink I said NEVER AGAIN for any reason. I would not Wang 7 people to walk out and also being platinum and diamond total reward members.I have been telling everyone and writing lots about my trip isn't there a saying about telling two people who tell two people and so on.all I can say is don't waste your time or money.,1
"Very good information and history on atomic bombs and the testing sites in the state of Nevada. I must say that in fact, it is somewhat of an information overload, especially for someone like me. You'll get to see a number of interactive exhibits and video clips on atomic energy and this important time in American history. Atomic Testing Museum is highly recommended for history and or science fans. There's also a timeline of world events and pop culture around the start of the self guided tour.",2
"We stayed at the Paris because they claimed to be dog friendly. The front desk emplyee at registration was about as friendly and welcoming as a DMV employee on a Monday afternoon. No smile no personality and as stiff as a board. We told them up front that we had a dog, we paid extra because we had a dog, we were honest and responsible about every aspect of our reservation as one could, but she treated us as if our dog was going to destroy the room and proceeded to lecture us about what we would be responsible for should we cause any damage, even if they find something at any date even after we leave. Our dog is crate trained and we brought our crate, so as to make sure nothing happened while we were out of the room. n nWe also booked a couple of hours for a relaxing visit at Paris Spa by Mandara. We booked a massage and facial package that included their three enzyme deep cleaning exfoliating treatment. My massage was good, but I have had much better. My wife specifically said that she wanted lite pressure and nothing that resembles deep tissue, but her masseuse had to be told several times to use less pressure. My wife said it was not relaxing at all. nThe facials were good, but save yourself the money and skip the three enzyme part, or better yet get a spa package elsewhere.",1
