text,label
"I stopped in with some time to spare and not knowing what to expect. I tried to ignore the sign out front that claimed it was the best deli this side of New York. Overall, I had a great experience. n nI mentioned I was escaping a baby shower at my apartment. They sat me and immediately gave me the space I needed. I ordered a beer which came quickly and ended up picking the Italian sub. n nOnce I had my full meal, one of the main things I appreciated was the space the waitress gave me. She even said for me to ""take my time "" a few times since I first sat. n nI love a good Italian sub and was excited to try it. My first thought was that it looked small. Any negativity evaporated once I tried it. The sandwich was thick and very spicy. Overall a great sub! n nI highly recommend stopping at Sal's of you are in town.",2
"This place is just plain rank. We were seated late the food came cold and late and the time between the first plate and the last plate brought to our table was over 20 mins. I do not care if they comped the appetizers or the last entree' the place is a joke, and some loser in the bathroom asked me Hurry up while I was peeing in the urinal! It almost got violent. Not only is the restaurant a loser the customers are also.",1
"Terrible customer service! I am waiting 2.5 hours now to fly home on my scheduled flight. I just watched an earlier flight take off with empty seats. I asked gate agent Miguel Cintron in Charlotte to place me on the earlier flight, as the pleasant agent in Jackson did earlier. Miguel Cintron told me that I would have to pay 75 because I am not a Silver member. Why would I want to endure more shoddy customer service to become a Silve member? I won't. There is nothing special about US Airways' routes or schedules. n nUPDATE After emailing US Airways, I receivedan email from Deb, one of their customer service people. The message only reiterated the policy I had complained about. I replied with a message beginning with ""thanks for the semi canned email. "" This, finally, garnered some real customer service. Deb called me, apologized, and admitted that the policy was flawed. She also said that she would be suggesting a policy change at an executive board meeting. Whether or not anything comes from it, I was happy to finally get someone reasonable to consider my criticism. Boycott lifted. One star added.",1
"chandler fashion center was very big! we grabbed a directory and planned our route. n nthey had a lot of your basic stores something you'd find in your everyday, run of the mill mall. except that these stores were on steroids! the forever 21 i walked into was magnificent! n nit would be good to spend and entire shopping day here.",2
"This is an easy place to pick for lunch with my work friends. They offer a nice selection of salads where even a half order is too much for one person like other reviewers, the caramelized peach is my favorite. Artichoke and spinach dip is always tasty, pear gorgonzola pizza is delicious, the new bianco flat bread is tasty, and my lunch companions always get different salads and pizzas and are always pleased. n nThey did switch to sourdough bread for a start not my favorite but theirs isn't too powerful. I liked the herb oil but that didn't get to our table with the last visit so it might be out already. n nParking is easy, at least until they replace On the Border which is across the ""street "" and the best place to park when you visit. Service is mostly good but we have had a couple of bad experiences, not enough to change my opinion though. Ask for salad dressing on the side if you're concerned about getting too much, I'm not a fanatic but they load it at times and it will turn a nice salad into a drippy slaw. The guy that manages this place during the day does a great job and always looks tired, I would too if I had to deal with running a place like this. n nIt's a chain and and a tad overpriced.that being said, it's a pretty good option when you can't figure out what else to do. A true 3.5 but I'll round it up for how hard they try.",2
"Chips, Chips and more Chips! There chips and salsa are sooo good. Tacos are delish and price is reasonable for the amount of food you get. Plus they have Happy Hour taco specials.",2
We stopped in for a quick bite to eat before we caught our flight. For hunger purposes it served its need. I've eating many Asian soups before and this one wasn't anything to brag about. The shrimp wonton noodle soup was equal to ramen noodle with delicate dumplings. For the price just grab a bagel or something else if you are famished or go in the gift shop or better yet wait until you arrive at the airport.,1
Perfect lunch food.,2
"This review is for the Honey Buns restaurant in the G Mart. n nI ordered the Vietnamese, chinese and egg custard buns! They were delicious. My favorite was the Vietnamese bun, which had egg, Chinese sausage and ground pork as the fillings. n nThey had so many different buns there and all had descriptions so you know what you get. They were freshly made and looked yummy when she packed up our order. We took ours home and had them a few hours later and they were still very good. Next time will eat them right there. n nI think they take cash only but was super cheap. Each bun range cost about 1.25 1.65. Totally worth it and what a great snack while you grocery shop!",2
"I had never been here before, so I was really unsure on what to expect. We sat on the patio, which I highly recommend, and the atmosphere was great. The food was delicious too! I ordered the grilled chicken sandwich and my friend had the Bungalow salad. We also ordered the goat cheese as an appetizer. What I didn't like is that they charged an 6 because we asked for veggies to eat with our goat cheese instead of the flatbread listed on the menu. However, I didn't complain or ask questions, so they might have reversed that charge if I had asked. One last thing, prepare to spend quite a bit because this place is not for a light wallet. especially if you plan on having a drink or two.",2
"I haven't written a review in a long time, but I felt compelled to after eating at this place last week. I came across it on a whim appointment in the area , and it's one of the best BBQ experiences I've had in recent memory. n nI chose the two meat combo, beef brisket and pulled pork the old favorites . Waited about 15 minutes for the food during the busy lunch hour there was a line out the door . Both choices were tender and delicious. I also overheard some people talking about the baby back ribs, so I'd like to try that my next visit in. n nMy only complaint minus a star is the fact that they don't tell you that they put pickles and green onions as garnish on the plate. Call me traditional, but I don't like it when vegetables ""taint "" my meat. As soon as they touch the rest of the food, the flavor has been compromised. So, if you're like me no one is , save yourself some trouble and ask for ""no greens. """,2
"Since '99 I remember my first EDC, since then it has always been my favorite. Through the years the scene got smaller, but EDC never stopped breathing. Today it is a spectacular wonderland full of life, music, love and everything nice. The tickets may cost a premium, but the production value is through the roof! Everywhere you go there is some wonderful art installation, totally interactive and euphoric. This is not just a music festival or event, it is an experience to be lived! I love you, EDC. Always have been, always will be, simply the best!",2
"We love this place. The smothered chicken, red snapper, greens and corn bread are delicious. Actually everything I've had has been terrific. Friendly service too. If you like soul food this is THE place to go!",2
"First time I went opening night there was no Guiness on tap.OK, no biggy. Second time I went the fish and chips was really salty. It happens, I'll live. Third time I went it took a loooong time for service and they were not busy. I guess somebody didn't show up for work. n n Fourth and last time I went I walked in and they were playing really loud head banger music. Like when you walk into a place before they open and the cleaning guy is cranking AC DC I turned around and walk out. I think I will give this place a year or two to get it together before going back. Too bad because its on my way home.",1
"Had an electrical fire today, after I got locked out of my house yesterday with a door malfunction, and the A C has been out for 2 days now. But it's only 94 degrees in the house, so totally not too bad.",1
"I went to the Vegas Pink's based on the reputation of the stand in LA which is legendary. I was sadly disappointed by this location. The hot dog was barely cooked and the chili was bland. Outdoor seating is the only option. It was also overpriced by about double of the original franchise. I wouldn't have minded paying but the meal was just not good. Come on Pink's! You can do better! I have not been to the original but I will visit someday. n nCheck out my blog ""Tales of a Flying Brick "" for more details.",1
"I used to ""like "" hot dog before I stopped by the DD. Now, I must say I love it. n nThe toppings is what makes this place unique. Most of the menu is named after streets in Dormont and each has its own unique toppings and sauce. The bun is soft and seems fresh out of bakery. n nI've been here twice since moving to Dormont and I've tried the Texas and the Arkansas Dog so far. The Arkansas Dog was amazingly good with hints of horseradish sauce. I will definitely be stopping here more often for a quick bite and my goal is try a different hot dog each time. n nIt's cash only so make sure to bring ""little "" cash.",2
"I've been going to him for any kind of alterations. He is the best. I've been going to him for all my suits, pants and shirts. Now I finally realize that you feel good when you have great fitting outfits. n nJoe knows his stuff! He's been doing this for more than 3 decades, and with that experience you know that you'll be more than happy when you wear them. n nI've been going to different tailors before, now that I've found Joe, never I will go to another tailor. n nThank you, Joe!",2
The best. Hands down. n nFound the place by accident. The strip mall is crazy but the food is AMAZING! You'll never waste your time looking for a great Italian place ever again!,2
"We come here regularly and are never disappointed. Saturday mornings are very quiet. we never have to wait. Service is somewhat slow occasionally but it is so relaxed that it feels nice on a lazy morning. The prix fixe is a nice choice as it comes with coffee, which is hot and flavorful. The munion crepe is excellent as are the Mona eggs and the savory French toasts. We always enjoy our Saturday mornings when we can sit with our coffee and read books. We love caffe Mona!",2
"If I could rate this hotel as 1 2 a star, I would. I was looking to find a decent hotel to spend a summer weekend in Vegas with my boyfriend. Sure, Luxor had a great budget friendly rate to offer for a weekend stay. That may have been the problem you get what you pay for. n nUpon arrival, the concierge didn't even confirm the type of room I had requested. Instead, he just gave me a standard room when I clearly requested an upgrade as part of my MLife rewards. I decided not to ruin my trip over that ""small "" matter. That became the least of my worries as the weekend progressed. On the first night, I noticed an awful smell coming from the A C vent, and realized that it was leaking and the water was being absorbed in the carpet leaving a humid smell. I called guest services and they assured me that someone would take care of the problem in the next hour. After waiting an hour, my boyfriend and I decided to leave so we could make it to our dinner reservation, and I called guest services to let them know. n nAfter a long night out, we returned only to find that nothing had been taken care of. I was soo upset at this point and called for the third time! The representative told me they couldn't switch rooms and that instead, he could give me a 20 discount for the inconvenience. I decided that if they took care of it by the next day, it wouldn't be a problem. Day 2 came along and still, the A C was leaking. I talked to a representative in person, and they offered me yet another discount. Why can't these people just move our room and fix the damn leak?! n nFinally, we checked out on the 3rd day and made it safely back home to San Diego. Upon our return, we noticed that my boyfriends 2 pairs of shoes were missing! We had a bellman pick up our things when we had checked out and they had lost the bag of shoes, about 150 value for both pairs. I was sooo furious, and this time, I called and asked for the Manager of VIP sales. After making a big fuss, he decided to waive our 1 night stay since he couldn't find the bag. n nAll in all, it was a horrible experience, to say the least. Customer service should be priority, and for a Las Vegas Strip hotel, Luxor is not worth a dime! Spend your money elsewhere and save yourself the hassle of dealing with incompetent and unprofessional hotel staff.",1
I got take out from here today for lunch and it was ok. Portion size was good but I'd prefer to go to pei wei. Their food is a lot bettee plus thai house messed up my order.,1
"This place is fantastic. The sushi is fresh and the folks are so nice. If you go, you really have to try the twice cooked smoked salmon Maki It was FABULOUS. My fiance always get the cowboy Maki. The miso soup is wonderful and they always have specials. The only reason it's not a 5 star is because they close from 230 430p and sometimes that's the perfect lunch time not a crowd but the place is so good, my fiance and I waited for an 1 2 hour until they re opened. Love this place!",2
"So I've eaten at Flo's three times this week and had to review it. I've been coming to Flo's for about three years now and have enjoyed the experience every time. I will say this though, its loud. It can make it difficult to hear and carry on a conversation especially if you have a big group. n nNonetheless, the food is yummy and always comes out quick. I usually get the same thing, garlic chicken and I ask them to spice it up. I've gotten some friends hooked on it as well. The owner manager is always walking around, not sure if her name is Ms Flo, but she is always asking patrons if everything is ok. My answer is always yes. Btw, you can order to go as well. n nThere are several other Flo's around town but this one is by far my favorite. Oh its way cheap too.",2
"Que c'est chouette ! J'adore ce caf u00e9 dans villeray c'est beau, le service est hyper agreable, meme les patisseries sont bonnes. Courrez y !",2
Best BBQ I've had on west valley. Definitely a place to take people from out of town especially with it being located in west gate.,2
"After a not so satisfactory experience at this salon, I contacted the manager, Jill, to see what she might be able to do for me. Well, she went above and beyond to turn my experience around. n nShe offered for me to come back in for a massage with one of their best therapists, George. He gave me an incredible sports massage and was able to really work on my whole body and tailor it specifically to the pain I was feeling from my yoga teacher training. I felt like a whole new person after the massage. I normally prefer quiet massages, but George shared so much information and really talked through everything he was doing during the massage and not only was I relaxed but I learned so much about my body and muscles during it. n nThe management team here really does care about their clients and making sure they always leave happy. If you want a great massage, call Jill and have her set you up with George!",2
Not bad pizza but what made my review so low was the 10 delivery price. Kinda high and not sure why so high!,1
"Just like everyone said, this place is loud. n nSo I went on a date here and it actually helped. My date had to sit next to me for us to even carry a conversation so that was nice. The service was good, our waiter was very sociable and had many suggestions. Now to the food. n nWe got the pretzels with cheese and honestly, I prefer the mall pretzels with cheese. The salmon was also only okay. The drinks were refreshing but I was really turned off by how dark and loud the place was. Was definitely over hyped for me, probably wouldnt go back",1
My husband took me to dinner here once. For such a big venue it was extremely empty. nOnce the food arrived I knew why. The food was so bland. I could have made dinner that night for way cheaper.,1
"Why all the bad reviews? They're fast at making sandwiches and I have never had an issue or a problem. It's a fast food chain. Yes, they yell when you walk in the door. It's called ""greeting the customer enthusiastically "". Would you rather they didn't acknowledge you at all and avoid any sort of eye contact, seemingly intent on rushing you through the already expeditious ordering process? Lighten up.",2
The best chili cheese dogs ever grew up on them in Cali now here in Az still awesome oove them,2
"After years of spending hundreds of dollars a week in dry cleaning, I discovered Montecarlo Cleaners about 5 years ago. I love this place. I was a little hesitant at the beginning, I couldn't believe they were charging only 1.99 per piece, no matter what piece. I gave it a try and I was impressed. In five years I have only had one incident with a piece being damaged, however the owner himself, Frank, gave me a call and paid for my husband's shirt. They raised the price to 2.25 a piece now, but it is still an awesome deal compare to other places. I don't understand why you have to charge almost 10 for a dress to be dry cleaned. I will gladly recommend this place to anyone.",2
"Napkins shed little white flakes all over your clothes, the lobster and and soups are great, but the crab was bitter.",1
"Valentines 2 14 11 n nThis is the casino we stopped into right next to the rainbow casino in downtown Henderson. Again it is just a small smokey dive, a little bigger than the rainbow casino. The staff here was rude but the beer was only 1 so it evens out. n nNot much to see but might check out their mexican cantina at some point.",1
"As of today's date, they DESPERATELY need a new speaker box! It's the ones you see in the comedies that cuts out half of your order. For people like my fianc u00e9 and myself who order custom food, that SUCKS. n nThis location was initially better a couple years ago, but it has been going downhill. Not really sure what happened. T n nThe boo has given up on ordering quesadillas at this location. Every time they are bad. It's either they add the sauce he asks for no sauce , they overcook them wtf? , they don't add enough cheese mmm dry tortilla. , or most recently they add a RIDICULOUS amount of onion. This is new. They never had onion in their quesadillas before. He gave it to me upon that discovery and I, the Onion Queen, deemed it too onion y. Yikes. For reference I enjoy eating onions raw as well as every other way you can eat them. n nService is slow even when no one's in line. Overall food quality is still good for Taco Bell, but I really wish they'd add Diet Mountain Dew to their fountain. ARG.",1
Taco Bell or frozen dinner would put this place to shame. Cold food bad service! I wish I could give no stars.,1
Mayne this place gave me the bubble ngutts. Don't know why I ate here before checking the ratings stomach still feels like crap the day after. At least I got a balloon hat tho.,1
"I saw a stylist at the Chandler store. I took pictures in of how I wore my hair during the summer. I wanted that style and she said she could do it. It was an elegant hairstyle, about four inches long. My hair is now about an inch long around my face, less in many places, and about two inches everywhere else. I did not get anything near the style I showed her. I really look like someone put a bowl on my head and cut it. It is an awful style for me. And I did not even ask for a new style! I do not know why stylists feel they must do something different even when they say they will not. If they can't do something you are asking for, they should say so and I would go elsewhere. This stylist was recommended by friends and when I saw them last night they wanted to know why I didn't go to their stylist. When I said I did, they were flabbergasted! They both agree my hair looks terrible. Now, It will be at least two months before it grows out again. n nI will not go back there and I cannot recommend them, especially this stylist.",1
"Wow talk about bad service! Where do I start, let's just say my chicken teriyaki was cold, you have to get up for your own refills, and the waitress was extremely rude. I don't often give a bad yelp review but this place is Bad. After I watched the owner server sneeze in their hand and then proceed to deliver food I was like wow. I wonder if small business is required to take a food handlers safety course in Vegas? Over all the place is NASTY do not waste your hard earned .",1
For some reason locals love this place. I am not one of those people. I've eaten many a meals here and always wondered why it was so busy. The one thing I do like is the live music. If you long for old school vegas stop by the bar and listen to the band. Eat dinner somewhere else first.,1
"Pizza Hut is absolutely to be avoided at all costs. It is disgusting. It makes Duner's, located in the same shopping center, seem appealing, and you can see that it too gets one star from me. That is all.",1
"First time ever at Lawry's in Vegas. Small place, more intimate. Same concept, food still delicious, great service. I had a great time. If you havent been to Lawry's Vegas, its worth checking it out. Imagine walking from your Hotel on the strip to Lawry's? Too bad its far away from the strip.",2
"Hands down the best club in vegas. n nEverytime I go to vegas this is my must spot for Saturday night but I hear its great all weekend long, even Mondays! n nThis place has over 1000 reviews so i'll spare you the redundant details and focus on my tips advice if you're a first timer. n nIf you're doing the general admission e ticket thing the lines arent as bad as they may look. I've waited in line on Saturday night their busiest night on regular weekends, holiday weekends, and major boxing weekends mayweather and have never had to wait longer than 30 minutes. It moves fairly quickly. Only time I waited longer was memorial weekend but thats just a well known crazy night and well worth the wait no matter how long it took. On any night you better get in line by 11 11 30'ish or all bets are off, including price of admission which I hear goes up after 12. n nOn busy night the dancefloor can get completely gridlocked. Even though I like to dance I try to avoid that situation for numerous reasons. There is room to dance up by the main level of tables. Thats where i'll go if its too crazy. A place to dance where you can still enjoy the atmosphere without getting bumped into a million times. n nI hear lots of complaints about the bars but its not that bad. They get busy and it can be a bit of a wait but not too bad if you're good at picking your spots. I like to go to the one on the other side of the pool because its the furthest from the club. n nDrink prices? Who cares. It's vegas. You shouldn't be in vegas if money is an issue. Thats like going to the Oscars but complaining that you have to wear a tuxedo and take a limo. Please! n nSame goes for the dress code guys . Dress to impress, it's Vegas, not some local watering hole in the middle of nowhere. As with most clubs in vegas dress shoes are a must. I would avoid wearing anything even resembling a tennis shoe, even if its a solid black brown color dressy looking tennis shoe. XS has staff that will walk up and down the line and literally kick you out if you are not dressed properly. Dress at your own risk! n nMusic, I hear alot of complaints from people like myself who enjoy hip hop r b. Yes the DJ's will bombard you with house techno EDM but you just have to grin and bear it. Its the hottest club in the world so you just have to tolerate it. Once I start drinking I don't care. i'll even dance to it. I'm buzzed and enjoying myself surrounded by hot girls in a great club, I could care less what they're playing. Haha. n nAll in all this place is kinda like the playboy mansion, everyone should experience it at least once in their life. n nI'm usually there on Saturdays during all the popular weekends so if you run into me don't be afraid to say hi. See you there! Cheers!",2
"I used to love this place, but they really cannot make pancakes. So much batter that the short stack pancakes are each over an inch thick and you can barely find a blueberry. Stick to the eggs and French toast here. Pancakes are not a good option.",1
"I stayed at Planet Hollywood on my first trip to Las Vegas. Being a Vegas virgin is overwhelming when you consider the options for your hotel stay alone. Planet Hollywood ended up being the perfect fit. n nCheck in was super easy and the bell people were very friendly. The rooms are huge, clean, and perfect for groups friends because the toilet is separate from the huge soaking tub and shower meaning many gals can get ready at once . Although there are some remnants of Aladdin carpet and lighting , the former hotel, it is very modern. To my pleasure, it is also not tacky! The prices were really affordable, and a good deal considering the room we got. n nThe crowd seemed generally younger at PH and the casino was much quieter than others on the strip. To me, this is a good thing! It means you can get a seat at any table you want and walk around without being clobbered by a ride on scooter or fanny pack. Like others, I enjoyed the trendy music and lack of a theme! n nThe restaurants and shops in the Miracle Mile are conveniently attached to the hotel. Not to mention, PH is right on the strip. At check in we got a bunch of coupons for the Spice Market buffet, which made eating there a pretty good deal. The major downfall for me was the pool area. Both pools are tiny and surrounded by a huge concrete desert. Great for tanning, not so great for cooling off!",2
"Bad Ass Cajun. nCame in on a Friday and sat at the bar to get some Cajun fare. I got the seafood gumbo and the half shrimp Po Boy. Both were delish! Shrimp in both dishes was plump, juicy and that special crunchy fresh you dream of at night. Sitting down at the bar, I talked to the tender and the guests. Everybody was friendly and the tender even was calling me by name when I left. I explained how much I liked the gumbo and she let me try the sausage and chicken gumbo on the house and it too was also a tasty classic gumbo delight. nAll in all this was a down home friendly, classically Cajun experience that is now one of my favorites.",2
"I was once a devotee of The Cupcakery. n nThat day is no more. n nI was finally able to try out Retro Bakery's cupcakes after a long time of wanting to, but never getting up the motivation to make the 25 minute drive from my apartment. We ordered a half dozen n n Red Carpet red velvet cake almond buttercream n Chocolate Fountain chocolate cake, chocolate buttercream, chocolate ganache n Milk Cookies chocolate chip cake, vanilla buttercream and a chocolate chip cookie n Shamrock Shake green vanilla cake and mint buttercream March special n Apple Cider cinnamon swirl cake and apple cider buttercream n Sprinkled Donut vanilla cake, fudge ganache and sprinkles this thing is God's gift to man n nEach cupcake was the right amount of moist the cake tastes homemade and not like it came off a production line. The flavors are not overpowering and blend together well even with the more unique recipes like the Apple Cider cupcake. The buttercream really is all they make it out to be not too thick, not too sweet and not too much of it. They also look pretty, but with that homemade touch. They look like a human being made them, not a machine like grocery store cupcakes. n nWe ate the cupcakes over the course of 3 days and they held up wonderfully. Even the cookie on the Milk Cookies cupcake stayed soft. My favorite was the Sprinkled Donut I still see it in my dreams, I swear. n nThe bakery itself was great as well. It smells fantastic inside, and two of our cupcakes Shamrock Shake and Red Carpet came from fresh trays that were brought out as we were deciding on cupcakes. Service was prompt and friendly they gave us plenty of time to make our choices with out rushing us. The price is much cheaper than similar bakeries 2.65 a cupcake or 29 a dozen. n nRetro is definitely worth the drive. They keep it simple, and focus on just making a fantastic product. I will be back to try more of their flavors.",2
"A group of us went, and from around the table, it seemed folks enjoyed their food but wasn't necessarily impressed. Pricey too. My chopped liver I know, am I like seventy? I try anything once reminded me of sweet cat food and the bagel chips were so hard I gave up for fear of my teeth. Sweet potato fries, ok that rocked. n ni was excited about the bakery section though. The counter guy was great, patient with me while I basically bought a sampling of everything. The choc babka was unmemorable and extremly crumb y what a mess cutting it , but add insult to injury, I go to Luci's Marketplace the next day and find the same babka there for 35 less than what I paid at Chompie's.",1
