text,label
"It's Best Buy. everyone is familiar with it, so I won't go into detail about the product line and such. n nThis review is strictly for the customer service. One word HORRIBLE! Every since time I've come to this location, I've had a problem. n nI purchased a part for my car stereo, went to get it installed and it turns out all the pieces were mismatched. They gave me a hassle when I tried to return the item 20 minutes later. n nIn short, avoid. The one on Rainbow is awesome.",1
"Went over to Brick and Barrel after dinner at Rock Bottom one night. Although it was a Tuesday night, this place was definitely questionable. It seems like maybe a cool spot to start at, grab a quick beer and then continue on with your night. You definitely don't want to make plans to spend quality time here, or invest in a night on the town here. Grab a beer, enjoy it, but then keep it moving, preferably before you need to use the bathroom.",1
"This was my first last time going here. I went there around 9 30 they close at 10 Not only did they seem upset my daughter and I came in they managed to mess up everything on the order to where they had to make it again. They were to busy chatting with their friends at the table behind me while I was ordering. The store was disgusting and near the soda machine you couldn't even set your cup down to put a lid on it, as the whole counter was wet with who knows what! Stay away from this location!",1
"I thought that I scored a deal when I booked one night at Excalibur for 45 but it was a wake up for me when my hotel had a view of a brick wall and when I asked for another room I was told that I would need to pay more. When I check out I was told that I would need to pay 15 service fee which made me even more angry. I did checked in earlier and the parking was free, free wi fi but no refrigerator in the room. It was fine for one night but I will not stay there again.",1
"I have been going to this dentist for several years, but after numerous problems with the support staff, I have finally given up on them. The Dentists are very good, but the administrative staff and management are incompetent. The last straw was when they changed my appointment and didn't notify me of the change. Then they had the nerve to ""scold "" me for not confirming my reservation, that I did NOT make.",1
"Wow. Probably one of the worst breakfasts I've had in my whole life. The biscuits and gravy are like eating warm glue. The potatoes are tasteless. I'd give it a half star if I could and that would just be for the friendly staff. Definitely several steps down from Dennys. I guess if you're over 85 like everyone else here eating, it's just food. Do yourself a favor and keep driving. I expected much more from a mom and pop place.",1
"It wasn't the food selection for me. Very little to choose from on menu even when it came to big. I wasn't a fan of ""A giant piece of bacon. "" The girl and I will not go back because of the menu selection. I don't mind pig but the menu didn't offer much to my girl's or my tastes. n nPRO Has Mercenary IPA and other great drinks to choose from! n Great Service and interesting atmosphere nCON Menu did not fit me even though I would eat a pig.",1
"Upon first entering the establishment my boyfriend and I noticed it had a rather run down interior that probably wouldn't meet health code with the visible water damage on the ceiling. The only thing to keep us company aside from Asian pop music videos was the sweltering heat! We got our food to go, only to find out that most of it was too fatty to be edible. Needless to say 45 dollars later we were left with greasy fingers and empty tummies! Never going back!",1
"Aw man! I had such high hopes for this show nYeah, not impressed, which sucks because he seems like such a nice fellow. He did his famous impersonations of George W, Clinton, Charles Barkley.etc. But it didn't seem like the show was that put together just yet, considering it opened about 3 weeks ago. There's a band who performs through out the show, yeah, not feelin' them either. nScale of 1 10, 10 being the best.I would give it a 6 n nLocated inside the Monte Carlo in the Lance Burton theater.",1
"Nothing compared to O'Hare. This place was busy, but that's no excuse not to be clean. I used two of the nastiest bathrooms I've ever seen while waiting on my flight my husband said the men's bathroom was equally bad . n nAnd what kind of an airport doesn't have a McDonald's?!? Everything was WAAAAY over priced food wise, 11 for a cold cut prepackaged sandwich! . Give me a break! n nWon't be flying through here again unless I don't have another option.",1
"If you found this place in Southern California, it would probably sit idly like every Lollicup, Quickly, or TapEx. n nI miss the sea salt coffee from 85 Degrees. nI miss the amazing fruit in your drink selection from Tastea. nI miss the self pour tea from Ten Ren's Tea Station. nI miss the honey boba from Half Half. n nIf you're craving innovative drinks, you won't find it here. But at least this place suffices for the most basic boba milk tea until I get to go home again",1
"Luckily we came here on a groupon so we only paid half price. The burgers are nasty tasting! Even my husband, who is not as picky, thinks they were gross. Maybe I am used to chemical and hormone laden beef? Perhaps, but usually when I eat organic dairy and produce it taste better than their conventional counterparts. Not so with this beef. n nThe shakes were yummy and the fries so so. Do yourself a favor and skip this place.",1
"It had nice clean sheets and the mattress was plastic wrapped . Positives nThe smokey smell is pretty bad . nVery old fashioned , like a step back in time . nUnique place . Not really my normal place I would stay , but the price is so low it's almost unheard of . Also the cafe had very low prices for big portions. nJust know that you will not be getting the Ritz but I don't think the Ritz charges 45.00",1
We will never return. Our appointment was in 10 minutes and a lady walked in 15 minutes after us and was told there was only one provider and the wait is one hour to an hour and a half and she was taken in 15 minutes. We walked out and the front desk said the reason there was a wait was because of walk ins and urgent appointments. Not cool. Was told this place was amazing and I will never return or recommend.,1
"At one point in my life I played in a band, a full time traveling band. We've stayed in some of the shadiest places in town, and this would qualify. Let's put it this way, I slept with clothes on because I didn't want to touch the sheets. So, why did I stay here? Because it was a business trip, and I really had no choice. n nOn the plus side, it's within walking distance 2 minutes of the EXPO center.",1
"The buffet was great but the manager Malinda was rude when she kicked us out. She said ""Hi I'm Malinda and I'm the manager here. We are closed now so it's time to get going. "" My friend was so disappointed that I had to write this. We would expect more courtesy in a professional manner. At least a 5 minute warning. I would give it average 3 stars for this but put 1 for the managers attention. But our waiter man was great!",1
