text,label
"I haven't gone on a weekday. but OMG! going there on a Saturday was AWFUL! I was there for 15 mins tops. You are shoulder to shoulder with strangers, you have to fight to get in or out of the door. They have one bar, with one bartender. So there is no way you are going to get a drink. I didn't use the bathrooms, but my friend said they were covered in crap. It was a gross experience. PERIOD.",1
"Meh! n nWe ordered this for room service and they messed up our whole order, but we were already so fed up with this hotel we took what we got and ate.the food was ok.if you like chuck e. cheese pizza. n nthe salad was gross and we asked for ranch and got Italian. n nMy son and dad loved it.thats the only reason for 3 stars",1
It was a dive atmosphere which I like . I played a round of pool. Wings had too much sauce on them and the tenders are the frozen processed kind. I asked to substitute for the popcorn shrimp and they told me they were out. Long Wongs is way better. I wanted to try this place for the first time. It'll be my last,1
"As an update I would like to say that the Olive Garden organization is still 1 5 stars all the way in my book. After I sent them my complaint about the service, they made good by sending me a gift certificate. Although I will NEVER go to THIS particular Olive Garden again, I will gladly spend my money at other Olive Gardens in the area. If only there was one in Mooresville or Statesville!",1
I have been here a few times when it was busy. Got good service and friendly servers. I went there on a Sunday afternoon when it was slow with young new bartender. I sat at the bar while she flirted with a couple roided out guys she was hooked on. I finally just left. I would be back but just was not loving the Sunday afternoon service.,1
Used to be my go to nail place. Today I was treated poorly and lied to. Was told one price and charged another. My big toe is throbbing right now because of the half ass pedicure. Paid extra for callus removal. clearly still rough skin on my feet. Not happy. Will not return or send anymore business their way.,1
"Aside from their good selection of juice, I don't usually like to go here. They are extremely rude and don't really pay attention to the average customer. They normally will just ignore non regulars who come in the store and won't even spit out a simple hello. There are many other shops you can go to in the area with a better atmosphere and better customer service.",1
Stopped in to browse was saying what a great store they had. I hike often have horses so I could have spent a lot of there. Have a friend looking for a kayak asked a simple question about the used kayaks the front . The sales guy gave me a very condescending answer chuckled. I will never go back will spread the word! Thx,1
The staff is lazy and rude. The food is fine but trying to get someones attention or an order right will never happen. The 7th street and Mcdowell location is the worst. The city took away most of the parking meters downtown so you have to pay for the parking garage and between the cost of parking and a mediocre sandwich and horrible service its the easiest decision to never go back.,1
"I am rating this in comparison to Zoyo, Mojo,and Yogurtology. They were out of 3 different flavors leaving mostly just the ""fruity "" ones. They said they are having issues with their supplier. They also have about 1 2 of the toppings that the above 3 have and its the same price.So unless you work downtown and this is within walking distance, head over to Zoyo on 7th.",1
"Stopped in for a drink before a show at the Carnegie Music Hall. Was hit by a wall of vomit sewer aroma when we walked in the door. Horrible, never fully went away the bathrooms smelled better than the main room . As a result, did not try the food. Decent beer list, and enjoyed the dark stormy. But not worth a special trip not worthy of the Chiodo legacy standard for dives in Homestead.",1
Came for dinner. Waited 45 mins for the waitress Tessa to take our order while she was chatting with 2 bar customers. Bad management decision to have a waitress run between the bar and tables so not totally her fault but bad for a customer experience regardless. We decided to leave instead of ordering. Place was mostly empty on a Saturday night so that should have been a clue.,1
"Upon pulling in and dodging the bums begging for change, we made sure the windows were locked and proceeded to go in and grab a red bull a Slurpee. The guy that was working the counter was speaking gibberish as he grabbed my wife's hand to put the change right in her palm.and he still missed. Really? Only in Vegas.",1
really excited to go see the store but wasn't impressed at all. they had really cool items in the store but the place looked like a dump. the showcases are all beat up . from all the money they make in that store they need to renovate the entire store and it's a lot smaller then I expected it to be. also I was upset that no one from the show was there to take pics or anything.,1
"Called on 11 12 13 for an appointment set by Mike for 11 13 at 10 a.m., and this person did not show up nor did he call. I called this business because their ad states that whoever represents this company is an Ahwatukee resident. I hoped someone would show up promptly and quickly. I am very disappointed in this company.",1
"I wish this place was better. In fact, I think it was. At least the mushroom flatbread was. I had it a while back and it was great. I had it three days ago and it pretty much sucked. Mushy, tasteless except for way too many onions. I will go back and try some other things, but what used to be a great dish now blows. On the upside, service was friendly.",1
"You are better off taking a taxi for around the same price. The driver was very rude, we mistakenly heard the incorrect Hotel stop and instead of him apologizing for the misunderstanding. He continues repeating the Hotel over and over lol. then says he even spelled it out.okay.Save yourself a headache and take a taxi",1
Waited for an hour and our food still was not served n nTwo of us waited an hour and had to leave because our food had still not arrived. It's probably a pretty good place to while away an afternoon drinking and finally eating we did see two of the six tables in our area served food over the hour we were there but as a restaurant I would recommend avoiding it for now.,1
"The sales manager, Robert, at extension 101, is rude and dishonest. They won't necessarily lie but they will omit the information that will make you go elsewhere, such as the loop holes they omit to avoid paying claims. Claims department is good people but the sales folks are frauds. And very insulting and rude. I filed complaints under the BBB. Move along and find a better warranty company.",1
"Too expensive. n n3 strong islands for 54?! nWe got lucky bc our local friends got 15 of us in for free with no line. nThey do have craps blackjack tables across the pool. nSmall dance floor areas. n nI do like how it's half indoor and outdoor, very similar to XS. n nLower the drink prices and maybe i'll have more fun!",1
"I love the one in DC so I thought I would go here while on business. What a disaster. The service was horendous. We ordered beet salad, bibb lettuce salad and tuna tartare. Only the tuna tartate was any good. Steaks were cooked well and tasted good but all sides were disappointing. Would not return. For the price I would not chance another visit to a BLT.",1
The service was horrible and the food was even worse. Beans were like wallpaper paste. The chicken tasted like a piece of charcoal right out of the fire. Ceviche not sure what that was didn't look like shrimp to me. I'm usually not a picky person but I won't be back to this place. I ll leave on a positive note.the chips were good.,1
"This grill wasn't really for me. I went with other people who liked loud places like this, but it's not really my style. The food wasn't too bad, but the service was pretty poor. It kept taking a long time for our waiter to come back, although they were kind of busy. Still, I probably wouldn't return here.",1
The worst service possible and if you love everything drenched in olive oil please order anything cause there is no shortage there! Waitress cared less for the plates stacking on my table! Thanks for allowing me the opportunity to never wanna come back and recommend the same for anyone who reads this or I know!,1
"This place is ok for a burger joint. The milkshakes is where it's at, but the burger itself was not to impressive. I was in Vegas and I heard that this place had some good burgers. For the price of the burger, I expected better. nIf by chance you're in San Diego and you want a good burger, stop by a place called Boomerrang's Gourmet Burger",1
"This place is just OK.we have been in there a couple of times. I have tried the pizza, wings, baked ziti, lasagne and of course garlic knots. I would say the food is average. A bit overpriced IMO for what you are getting. It isnt my first choice for pizza. I will say that the individuals tvs at the table are pretty cool though.",1
"Well, the nicest thing I guess I can say about the Luxor is that their bathroom was clean. I just absolutely refuse to use the bathroom at the Excalibur so we made the extra walk, just barely and made it to the Luxor. n nI did notice that their light that shines into the night sky is barely a fraction of what it used to be. Hardly a landmark hotel anymore I guess.",1
"Every time I go here something gets stolen. First it was my friends purse, then the next time it was my friends jacket. Last night it was my jacket along with my other friends jacket. I have no idea what is going on here but everyone agrees this place is shady and at this point it seems too coincidental. Beware and good luck.",1
The worst hotel I have been as far as guest services checking in . We got here few hours ago and they said that the room that we reserved is no longer available. The manager was extremity rude and they were not willing to give us a better room. We ended up paying more for a smaller room. I would never come back here to stay.,1
"Spend your money else where! This place shouldn't even get one star! I came in there on a Monday night about an hour before they closed wanting a polish change and some chick who looks like a witch, looked at me crazy and said ""no we're bout to close "" with a nasty attitude. Don't even bother going here unless you don't mind feeling uncomfortable.",1
"This would be a great place except for one thing, everything is in french. Now this is great if you are looking for french manga, but in Montreal you'd think they could have some english manga, among their collection of 3000 books. So if you're looking for english manga, there is absolutly none to be had here, just book shelves and book shelves of dissapointment.",1
"Walking into the restaurant I was immediately in love with the atmosphere and the concept. Unfortunately, I was unable to order any food because I was immediately mocked and humiliated by the chefs at the food stations. Before leaving, I brought it to the managers attention who was apologetic but not phased by his employees unprofessional behavior. Still bummed and upset.",1
"Worst customer service. Waiting over an hour for my ""freaky fast "" food to be delivered. Days later, I realized my credit card was charged incorrectly. Instead of the management being customer service orientated and making it an easy situation to fix they were the exact opposite. I will never be returning, nor would I recommend it to any friends or families in the neighborhood.",1
"FLIES EVERYWHERE! Ick. I don't like having to fight with the flies for the first bite of my food. Not to mention the pizza makes me sick every time I go. If the flies in the dining room are any indication of the conditions of the kitchen, I think I'm better off eating elsewhere. n nThe one star is because they have awesome happy hour beer prices and a huge selection of beers on tap.",1
"I ordered bun Bo hue remembering from a year ago how tasty it was. Boy, thing has changed for the worst. Their bun Bo hue was so bland, their broth tasted like it was run down and the meat was stale furthermore, it was not the correct meat combination a bun bo hue should have. To sum it up, it tasted nothing like Bun Bo hue. I was very disappointed. However, their service was a four star.",1
"The noise from the air vent was simply unbearable and there was no way to turn it off. I was told the problem ""might "" be able to fixed but still ended up suffering three nights of insomnia. n nOn top of that, the shower handle was broken the morning we were ready to check out. Needless to say, we didn't take any shower. The room may look pretty but it ain't worth the money.",1
"Incredibly underwhelming, and I am a baked sweets FIEND. Texture was rubbery, taste was not very sweet at all and generally grainy, frosting tasted too milky for a good buttercream. Very small cupcake for the price. n nIf offered these again, I wouldn't take them. I've gotten much better cupcakes from a grocery store bakery.",1
"WARNING! Contract is very tricky. They have you sign in 11 different spots. ""I decline "" for the first 6, then the 7th is AGREEING to roadside service for additional charges. Then the lighting is so dark in the garage, you can't see any damage to the car. This car rental company is slimy. Rent elsewhere.",1
"I have been here quite a few times and it is either a hit or miss. Happy hour is about the only reason I would go here anymore. Fish cakes and pork tacos are delicious. But I have had more things that I have been disappointed in with this restaurant. Also, their service is hit or miss I have had some of the worst service of my entire life at this restaurant.",1
"Had lunch today, ordered a pastrami on rye, sandwich came and was very fat and salty and the meat seemed like it was sitting in a Luke warm steamer for hours. I wouldn't recommend their meat thought it was awful not worth any price. My wife and I are visiting Scottsdale and have eaten at a bunch of Jewish style delis and this was the first one that was not worth returning to.p",1
"My experience is based on Sunday Brunch n nAlthough the food was good, it was way over priced for brunch. Coming from DC, I've experience much better brunch cafe's that included bottomless insert alcoholic brunch drunk here and cheaper which says a lot comparing Pittsburgh to DC. n nI'd go back, but it's not on the top of my list.",1
"The worst experience. She made us wait more than 2 hours before seeing her. This happened more than once. After the first time I decided to give them a second try, just in case I was an exception on a busy day. But after the second appointment and talking to other patients, I realized this is a norm for this doctor to make you wait HOURS. I'll NEVER go back to her office.",1
"Dear kafein, n nI wanted to give you 5 stars, I miss your shisha days. You had the best vibes , comfy couches, dark ambiance, old school jams. Why did you have to change? I don't really see the point of coming back to you now. I had some of the best times in your basement. Maybe i'll make a short visit and try one of your sandwiches upstairs.",1
"Ok it just get worse and worse! Charlotte simply just does not have good pizza Ive tried alot of different places and the pizza is either BAD or just ok. Jets falls in the category of just ok reminded me of a step above little caesars.But i would prefer lil caesars at least its cheap. I wont be eating here again, Might as well just go to Dominos or wolfman",1
